202012260049,26640.0,26638.0,26637.6,-0.4,-0.8
202012260052,26635.0,26637.0,26637.4,0.4,0.8
202012260058,26635.0,26637.0,26637.4,0.4,0.0
202012260101,26635.0,26637.0,26637.2,0.2,0.2
202012260104,26640.0,26637.0,26637.2,0.2,0.0
202012260109,26640.0,26637.0,26637.4,0.4,0.2
202012260113,26640.0,26638.0,26637.4,-0.6,-1.0
202012260116,26640.0,26639.0,26637.4,-1.6,-1.0
202012260121,26640.0,26640.0,26637.4,-2.6,-1.0
202012260126,26640.0,26640.0,26637.6,-2.4,-0.2
202012260129,26635.0,26639.0,26637.6,-1.4,-1.0
202012260133,26635.0,26638.0,26637.4,-0.6,-0.8
202012260137,26635.0,26637.0,26637.4,0.4,1.0
202012260141,26635.0,26636.0,26637.4,1.4,1.0
202012260145,26640.0,26636.0,26637.6,1.6,0.2
202012260149,26635.0,26636.0,26637.6,1.6,0.0
202012260153,26635.0,26636.0,26637.4,1.4,0.2
202012260156,26635.0,26636.0,26637.2,1.2,0.2
202012260201,26635.0,26636.0,26637.0,1.0,0.2
202012260206,26640.0,26636.0,26637.2,1.2,0.2
202012260209,26635.0,26636.0,26637.2,1.2,0.0
202012260212,26635.0,26636.0,26637.0,1.0,0.2
202012260217,26635.0,26636.0,26637.0,1.0,0.0
202012260221,26635.0,26636.0,26637.0,1.0,0.0
202012260225,26640.0,26636.0,26637.0,1.0,0.0
202012260229,26640.0,26637.0,26637.0,0.0,-1.11
202012260233,26635.0,26637.0,26637.0,0.0,0.0
202012260238,26635.0,26637.0,26637.0,0.0,0.0
202012260241,26635.0,26637.0,26637.0,0.0,0.0
202012260245,26635.0,26636.0,26636.8,0.8,0.89
202012260249,26635.0,26635.0,26636.6,1.6,0.8
202012260253,26640.0,26636.0,26636.6,0.6,1.0
202012260257,26640.0,26637.0,26636.6,-0.4,-1.0
202012260301,26640.0,26638.0,26636.6,-1.4,-1.0
202012260305,26640.0,26639.0,26636.6,-2.4,-1.0
202012260310,26635.0,26639.0,26636.6,-2.4,-0.0
202012260312,26640.0,26639.0,26636.8,-2.2,-0.2
202012260317,26640.0,26639.0,26637.0,-2.0,-0.2
202012260321,26640.0,26639.0,26637.2,-1.8,-0.2
202012260325,26640.0,26639.0,26637.2,-1.8,-0.0
202012260328,26635.0,26639.0,26637.2,-1.8,-0.0
202012260333,26640.0,26639.0,26637.4,-1.6,-0.2
202012260337,26635.0,26638.0,26637.4,-0.6,-1.0
202012260341,26640.0,26638.0,26637.6,-0.4,-0.2
202012260345,26635.0,26637.0,26637.4,0.4,0.8
202012260348,26640.0,26638.0,26637.6,-0.4,-0.8
202012260353,26640.0,26638.0,26637.8,-0.2,-0.2
202012260356,26635.0,26638.0,26637.8,-0.2,-0.0
202012260402,26640.0,26638.0,26638.0,0.0,0.22
202012260404,26640.0,26639.0,26638.0,-1.0,-1.11
202012260409,26640.0,26639.0,26638.0,-1.0,-0.0
202012260412,26640.0,26639.0,26638.2,-0.8,-0.2
202012260416,26640.0,26640.0,26638.4,-1.6,-0.8
202012260421,26640.0,26640.0,26638.6,-1.4,-0.2
202012260425,26640.0,26640.0,26638.8,-1.2,-0.2
202012260429,26640.0,26640.0,26639.0,-1.0,-0.2
202012260432,26640.0,26640.0,26639.0,-1.0,-0.0
202012260437,26640.0,26640.0,26639.0,-1.0,-0.0
202012260440,26635.0,26639.0,26638.8,-0.2,-0.8
202012260444,26640.0,26639.0,26638.8,-0.2,-0.0
202012260449,26640.0,26639.0,26639.0,0.0,0.22
202012260453,26635.0,26638.0,26638.8,0.8,0.89
202012260456,26635.0,26637.0,26638.6,1.6,0.8
202012260500,26640.0,26638.0,26638.6,0.6,1.0
202012260504,26635.0,26637.0,26638.4,1.4,0.8
202012260508,26640.0,26637.0,26638.6,1.6,0.2
202012260513,26640.0,26638.0,26638.6,0.6,1.0
202012260517,26635.0,26638.0,26638.6,0.6,0.0
202012260521,26635.0,26637.0,26638.4,1.4,0.8
202012260524,26635.0,26637.0,26638.4,1.4,0.0
202012280849,26625.0,26634.0,26637.8,3.8,2.4
202012280854,26625.0,26631.0,26637.2,6.2,2.4
202012280856,26635.0,26631.0,26637.2,6.2,0.0
202012280901,26700.0,26644.0,26639.6,-4.4,-10.6
202012280904,26685.0,26654.0,26641.4,-12.6,-8.2
202012280909,26665.0,26662.0,26642.4,-19.6,-7.0
202012280914,26635.0,26664.0,26642.2,-21.8,-2.2
202012280917,26615.0,26660.0,26641.2,-18.8,-3.0
202012280921,26625.0,26645.0,26640.6,-4.4,-14.4
202012280925,26650.0,26638.0,26641.0,3.0,7.4
202012280929,26680.0,26641.0,26642.6,1.6,1.4
202012280933,26675.0,26649.0,26644.0,-5.0,-6.6
202012280936,26700.0,26666.0,26646.4,-19.6,-14.6
202012280941,26690.0,26679.0,26648.6,-30.4,-10.8
202012280944,26670.0,26683.0,26649.8,-33.2,-2.8
202012280949,26675.0,26682.0,26651.2,-30.8,-2.4
202012280953,26670.0,26681.0,26652.6,-28.4,-2.4
202012280957,26672.5,26675.5,26654.1,-21.4,-7.0
202012281001,26680.0,26673.5,26655.7,-17.8,-3.6
202012281005,26655.0,26670.5,26656.5,-14.0,-3.8
202012281009,26660.0,26667.5,26657.3,-10.2,-3.8
202012281013,26665.0,26666.5,26658.3,-8.2,-2.0
202012281017,26675.0,26667.0,26659.9,-7.1,-1.1
202012281020,26670.0,26665.0,26661.3,-3.7,-3.4
202012281024,26665.0,26667.0,26662.5,-4.5,-0.8
202012281028,26670.0,26669.0,26664.3,-4.7,-0.2
202012281033,26665.0,26669.0,26665.9,-3.1,-1.6
202012281037,26670.0,26668.0,26667.3,-0.7,-2.4
202012281041,26680.0,26670.0,26666.5,-3.5,-2.8
202012281045,26685.0,26674.0,26666.5,-7.5,-4.0
