202012260005,0.2,26635.0
202012260009,0.0,26635.0
202012260014,0.0,26640.0
202012260018,0.8,26640.0
202012260021,-0.8,26640.0
202012260025,-0.2,26635.0
202012260028,-0.2,26635.0
202012260034,-0.2,26640.0
202012260037,0.8,26635.0
202012260041,1.0,26635.0
202012260045,0.8,26640.0
202012260049,-0.8,26640.0
202012260052,0.8,26635.0
202012260058,0.0,26635.0
202012260101,0.2,26635.0
202012260104,0.0,26640.0
202012260109,0.2,26640.0
202012260113,-1.0,26640.0
202012260116,-1.0,26640.0
202012260121,-1.0,26640.0
202012260126,-0.2,26640.0
202012260129,-1.0,26635.0
202012260133,-0.8,26635.0
202012260137,1.0,26635.0
202012260141,1.0,26635.0
202012260145,0.2,26640.0
202012260149,0.0,26635.0
202012260153,0.2,26635.0
202012260156,0.2,26635.0
202012260201,0.2,26635.0
202012260206,0.2,26640.0
202012260209,0.0,26635.0
202012260212,0.2,26635.0
202012260217,0.0,26635.0
202012260221,0.0,26635.0
202012260225,0.0,26640.0
202012260229,-1.11,26640.0
202012260233,0.0,26635.0
202012260238,0.0,26635.0
202012260241,0.0,26635.0
202012260245,0.89,26635.0
202012260249,0.8,26635.0
202012260253,1.0,26640.0
202012260257,-1.0,26640.0
202012260301,-1.0,26640.0
202012260305,-1.0,26640.0
202012260310,-0.0,26635.0
202012260312,-0.2,26640.0
202012260317,-0.2,26640.0
202012260321,-0.2,26640.0
202012260325,-0.0,26640.0
202012260328,-0.0,26635.0
202012260333,-0.2,26640.0
202012260337,-1.0,26635.0
202012260341,-0.2,26640.0
202012260345,0.8,26635.0
202012260348,-0.8,26640.0
202012260353,-0.2,26640.0
202012260356,-0.0,26635.0
202012260402,0.22,26640.0
202012260404,-1.11,26640.0
202012260409,-0.0,26640.0
202012260412,-0.2,26640.0
202012260416,-0.8,26640.0
202012260421,-0.2,26640.0
202012260425,-0.2,26640.0
202012260429,-0.2,26640.0
202012260432,-0.0,26640.0
202012260437,-0.0,26640.0
202012260440,-0.8,26635.0
202012260444,-0.0,26640.0
202012260449,0.22,26640.0
202012260453,0.89,26635.0
202012260456,0.8,26635.0
202012260500,1.0,26640.0
202012260504,0.8,26635.0
202012260508,0.2,26640.0
202012260513,1.0,26640.0
202012260517,0.0,26635.0
202012260521,0.8,26635.0
202012260524,0.0,26635.0
202012280849,2.4,26625.0
202012280854,2.4,26625.0
202012280856,0.0,26635.0
202012280901,-10.6,26700.0
202012280904,-8.2,26685.0
202012280909,-7.0,26665.0
202012280914,-2.2,26635.0
202012280917,-3.0,26615.0
202012280921,-14.4,26625.0
202012280925,7.4,26650.0
202012280929,1.4,26680.0
202012280933,-6.6,26675.0
202012280936,-14.6,26700.0
202012280941,-10.8,26690.0
202012280944,-2.8,26670.0
202012280949,-2.4,26675.0
202012280953,-2.4,26670.0
202012280957,-7.0,26672.5
202012281001,-3.6,26680.0
202012281005,-3.8,26655.0
202012281009,-3.8,26660.0
202012281013,-2.0,26665.0
202012281017,-1.1,26675.0
202012281020,-3.4,26670.0
202012281024,-0.8,26665.0
202012281028,-0.2,26670.0
202012281033,-1.6,26665.0
202012281037,-2.4,26670.0
202012281041,-2.8,26680.0
202012281045,-4.0,26685.0
202012281049,-1.32,26679.5
202012281053,-2.8,26690.0
202012281058,-1.0,26690.0
202012281102,-1.4,26685.0
202012281105,-0.6,26690.0
202012281110,-0.9,26685.0
202012281113,-2.2,26680.0
202012281117,-0.4,26685.0
202012281121,-1.8,26695.0
202012281125,-2.4,26710.0
202012281129,-4.4,26715.0
202012281133,-5.2,26715.0
202012281137,-3.5,26710.0
202012281142,-4.2,26725.0
202012281145,-1.0,26730.0
202012281149,-1.8,26740.0
202012281153,-3.6,26750.0
202012281156,-4.2,26745.0
202012281200,-0.2,26740.0
202012281204,-0.2,26745.0
202012281209,-1.6,26747.5
202012281213,-4.2,26745.0
202012281217,-1.4,26755.0
202012281221,-2.4,26770.0
202012281225,-0.8,26765.0
202012281230,-3.12,26745.0
202012281233,-0.2,26760.0
202012281236,-1.0,26765.0
202012281240,-4.2,26765.0
202012281245,-2.2,26770.0
202012281250,-0.8,26765.0
202012281253,-3.2,26760.0
202012281258,-3.2,26765.0
202012281301,-2.0,26770.0
202012281305,-5.6,26750.0
202012281309,-5.68,26742.0
202012281313,-3.4,26750.0
202012281317,-3.8,26755.0
202012281321,5.0,26750.0
202012281325,2.4,26740.0
202012281328,0.4,26745.0
202012281332,1.6,26740.0
202012281337,3.6,26735.0
202012281341,1.2,26745.0
202012281346,0.6,26735.0
202012281349,0.1,26745.0
202012281353,0.2,26740.0
202012281356,0.8,26735.0
202012281402,0.2,26740.0
202012281405,2.0,26740.0
202012281409,0.0,26745.0
202012281413,2.4,26750.0
202012281417,5.2,26760.0
202012281421,-4.2,26760.0
202012281425,-4.4,26760.0
202012281429,-2.4,26755.0
202012281433,-2.0,26760.0
202012281437,-1.0,26765.0
202012281441,-1.2,26750.0
202012281444,-0.4,26760.0
202012281449,-0.28,26760.0
202012281453,-1.2,26755.0
202012281457,-0.4,26770.0
202012281501,-6.4,26790.0
202012281505,-5.6,26800.0
202012281508,-5.8,26800.0
202012281633,-6.6,26800.0
202012281636,-4.2,26805.0
202012281641,-1.4,26810.0
202012281645,-2.6,26800.0
202012281649,-3.0,26795.0
202012281653,-3.2,26795.0
202012281657,-6.0,26785.0
202012281701,-6.0,26790.0
202012281705,-3.2,26795.0
202012281709,-4.4,26780.0
202012281713,-4.2,26780.0
202012281717,-1.8,26780.0
202012281721,-2.0,26785.0
202012281725,-1.4,26795.0
202012281729,-2.04,26799.0
202012281733,-2.4,26800.0
202012281738,-1.8,26795.0
202012281741,-0.2,26795.0
202012281745,-2.2,26790.0
202012281748,-2.2,26795.0
202012281752,4.2,26785.0
202012281757,1.0,26795.0
202012281801,0.2,26795.0
202012281804,1.2,26795.0
202012281809,0.6,26790.0
202012281813,-3.0,26800.0
202012281816,-0.4,26790.0
202012281821,-0.6,26795.0
202012281825,-1.8,26805.0
202012281829,-1.0,26795.0
202012281833,-0.2,26800.0
202012281837,-0.6,26795.0
202012281841,-1.0,26790.0
202012281845,-1.2,26800.0
202012281848,-0.2,26800.0
202012281853,-0.8,26800.0
202012281857,-0.2,26800.0
202012281901,-0.6,26795.0
202012281904,-1.0,26795.0
202012281909,-0.84,26795.0
202012281913,-0.8,26795.0
202012281916,1.0,26795.0
202012281921,0.0,26795.0
202012281924,-0.6,26800.0
202012281929,-0.0,26795.0
202012281932,-1.2,26805.0
202012281937,-0.8,26800.0
202012281941,-0.8,26800.0
202012281945,-0.6,26805.0
202012281949,-2.2,26810.0
202012281952,-0.2,26805.0
202012281957,-0.4,26800.0
202012282002,-0.6,26805.0
202012282004,-0.8,26810.0
202012282009,-1.0,26820.0
202012282012,-3.8,26830.0
202012282016,-3.8,26825.0
202012282021,-1.8,26820.0
202012282024,-2.0,26825.0
202012282029,-1.6,26835.0
202012282033,-0.4,26835.0
202012282036,-0.2,26830.0
202012282040,-0.6,26830.0
202012282044,-0.4,26830.0
202012282049,-2.4,26830.0
202012282054,-2.4,26830.0
202012282056,-1.4,26830.0
202012282101,-1.4,26830.0
202012282105,-2.8,26820.0
202012282109,-2.2,26825.0
202012282113,-2.6,26820.0
202012282117,-2.0,26825.0
202012282121,-2.0,26825.0
202012282125,-0.68,26828.0
202012282129,-0.2,26830.0
202012282133,-1.0,26830.0
202012282137,-0.2,26830.0
202012282141,-0.8,26835.0
202012282144,-1.2,26840.0
202012282149,-1.2,26840.0
202012282154,-0.0,26830.0
202012282156,-0.6,26835.0
202012282201,-2.2,26825.0
202012282205,-1.4,26835.0
202012282210,-1.0,26835.0
202012282212,-0.2,26830.0
202012282217,-1.0,26830.0
202012282222,-1.0,26830.0
202012282225,-1.0,26830.0
202012282229,1.8,26825.0
202012282234,0.8,26825.0
202012282237,0.8,26825.0
202012282241,0.0,26830.0
202012282245,1.2,26825.0
202012282249,0.8,26830.0
202012282253,0.6,26830.0
202012282257,0.8,26830.0
202012282300,1.0,26825.0
202012282304,0.92,26830.0
202012282309,0.8,26825.0
202012282312,0.8,26835.0
202012282317,-1.6,26840.0
202012282320,-2.8,26840.0
202012282325,-2.0,26840.0
202012282329,-3.8,26845.0
202012282333,-1.0,26830.0
202012282337,-5.0,26810.0
202012282342,3.0,26825.0
202012282346,4.2,26815.0
202012282348,2.0,26835.0
202012282353,0.8,26835.0
202012290001,-6.22,26840.0
202012290005,-2.0,26835.0
202012290008,-3.0,26830.0
202012290013,-1.2,26845.0
202012290017,-1.28,26845.5
202012290022,-3.0,26862.5
202012290025,-5.4,26870.0
202012290029,-7.0,26875.0
202012290032,-5.0,26880.0
202012290037,-4.1,26875.0
202012290041,-1.5,26880.0
202012290045,-1.0,26875.0
202012290049,-2.6,26870.0
202012290052,-2.2,26880.0
202012290057,-0.0,26885.0
202012290101,-0.0,26890.0
202012290105,-6.6,26925.0
202012290109,-7.6,26925.0
202012290112,-5.0,26920.0
202012290117,-1.0,26905.0
202012290121,-0.8,26905.0
202012290125,-5.6,26915.0
202012290129,-5.2,26920.0
202012290133,-4.2,26915.0
202012290137,-2.8,26905.0
202012290141,-1.0,26915.0
202012290145,-4.0,26910.0
202012290149,-5.2,26910.0
202012290153,-4.4,26905.0
202012290157,-3.18,26900.0
202012290201,-3.7,26905.0
202012290204,-2.4,26905.0
202012290209,-3.0,26900.0
202012290212,-1.0,26905.0
202012290217,-0.2,26905.0
202012290221,1.11,26905.0
202012290225,0.44,26910.0
202012290229,-1.2,26915.0
202012290233,-1.4,26920.0
202012290236,-0.8,26915.0
202012290242,-0.2,26910.0
202012290244,-2.2,26920.0
202012290248,-0.4,26915.0
202012290253,-1.6,26910.0
202012290256,-2.8,26900.0
202012290300,-1.0,26905.0
202012290305,3.4,26900.0
202012290308,2.2,26900.0
202012290313,0.6,26905.0
202012290317,1.0,26905.0
202012290321,1.2,26910.0
202012290324,1.2,26905.0
202012290328,0.4,26900.0
202012290333,0.8,26900.0
202012290337,0.6,26910.0
202012290341,1.0,26905.0
202012290345,0.8,26900.0
202012290348,0.0,26900.0
202012290352,1.0,26905.0
202012290357,0.2,26910.0
202012290401,0.0,26905.0
202012290405,2.0,26910.0
202012290409,-1.4,26905.0
202012290413,-0.6,26905.0
202012290417,-0.6,26905.0
202012290420,-0.2,26905.0
202012290424,1.2,26900.0
202012290428,0.4,26900.0
202012290433,0.2,26905.0
202012290436,0.2,26905.0
202012290441,0.8,26910.0
202012290445,-0.8,26905.0
202012290449,-1.6,26910.0
202012290452,-0.0,26905.0
202012290457,-0.0,26905.0
202012290501,-0.8,26905.0
202012290505,-0.8,26900.0
202012290508,2.8,26895.0
202012290512,1.8,26895.0
202012290517,0.6,26900.0
202012290521,0.8,26900.0
202012290525,0.8,26895.0
202012290848,0.2,26895.0
202012290852,6.0,26930.0
202012290857,-2.0,26910.0
202012290901,-6.6,26940.0
202012290905,-12.6,26970.0
202012290909,-25.2,27050.0
202012290913,-16.6,27040.0
202012290917,-26.2,27075.0
202012290920,-23.4,27095.0
202012290925,-24.4,27140.0
202012290928,-6.0,27125.0
202012290933,-10.6,27140.0
202012290936,-9.2,27175.0
202012290941,-3.8,27165.0
202012290945,-3.8,27175.0
202012290949,-1.8,27190.0
202012290953,-3.8,27175.0
202012290956,-8.4,27190.0
202012291000,-8.0,27180.0
202012291005,-10.2,27180.0
202012291010,-15.8,27165.0
202012291013,-11.2,27175.0
202012291017,-10.0,27200.0
202012291021,-10.4,27185.0
202012291025,-11.4,27180.0
202012291028,-6.0,27195.0
202012291033,-3.8,27212.5
202012291037,-10.0,27210.0
202012291041,-5.0,27215.0
202012291045,-3.6,27255.0
202012291049,-5.4,27265.0
202012291053,-0.9,27250.0
202012291057,-1.4,27235.0
202012291101,-1.6,27235.0
202012291105,-8.6,27230.0
202012291108,-5.6,27265.0
202012291113,-4.4,27250.0
202012291117,-0.8,27255.0
202012291121,-2.0,27265.0
