日付,始値,高値,安値,終値,出来高,売買代金
2012-11-14,3300.00,3345.00,3300.00,3335.00,5900,19652000
2012-11-13,3280.00,3300.00,3280.00,3290.00,9300,30638500
2012-11-12,3350.00,3355.00,3325.00,3325.00,6100,20375000
2012-11-09,3400.00,3435.00,3390.00,3390.00,9400,31970000
2012-11-08,3430.00,3465.00,3405.00,3405.00,2500,8573000
2012-11-07,3430.00,3460.00,3430.00,3435.00,3500,12044000
2012-11-06,3420.00,3430.00,3420.00,3425.00,3600,12334500
2012-11-05,3390.00,3460.00,3390.00,3460.00,5300,18188500
2012-11-02,3435.00,3475.00,3435.00,3460.00,6900,23787500
2012-11-01,3460.00,3460.00,3405.00,3410.00,5900,20201500
2012-10-31,3490.00,3490.00,3455.00,3455.00,4300,14872000
2012-10-30,3525.00,3525.00,3470.00,3490.00,40200,140281000
2012-10-29,3560.00,3560.00,3535.00,3545.00,2400,8498000
2012-10-26,3580.00,3580.00,3530.00,3560.00,4300,15300500
2012-10-25,3510.00,3585.00,3510.00,3570.00,3400,12112000
2012-10-24,3460.00,3580.00,3460.00,3540.00,2700,9542000
2012-10-23,3535.00,3535.00,3530.00,3530.00,1200,4237500
2012-10-22,3525.00,3540.00,3500.00,3520.00,3100,10922500
2012-10-19,3490.00,3595.00,3480.00,3595.00,7200,25610500
2012-10-18,3485.00,3490.00,3485.00,3490.00,4500,15699500
2012-10-17,3475.00,3500.00,3460.00,3460.00,5800,20125000
2012-10-16,3455.00,3455.00,3445.00,3445.00,2200,7587000
2012-10-15,3460.00,3460.00,3430.00,3430.00,1500,5156000
2012-10-12,3380.00,3425.00,3380.00,3425.00,1700,5789500
2012-10-11,3255.00,3400.00,3255.00,3375.00,1800,6031500
2012-10-10,3430.00,3430.00,3395.00,3395.00,500,1708500
2012-10-09,3485.00,3510.00,3445.00,3445.00,4500,15569500
2012-10-05,3495.00,3500.00,3445.00,3455.00,1600,5558000
2012-10-04,3410.00,3460.00,3410.00,3445.00,1700,5853000
2012-10-03,3455.00,3455.00,3420.00,3425.00,2100,7198500
2012-10-02,3455.00,3475.00,3410.00,3475.00,1300,4507000
2012-10-01,3560.00,3560.00,3500.00,3505.00,4300,15117000
2012-09-28,3555.00,3565.00,3530.00,3535.00,4300,15219500
2012-09-27,3410.00,3530.00,3410.00,3525.00,3100,10890000
2012-09-26,3465.00,3470.00,3410.00,3445.00,5100,17595000
2012-09-25,3445.00,3510.00,3445.00,3510.00,9900,34673500
2012-09-24,3480.00,3480.00,3435.00,3435.00,2100,7218500
2012-09-21,3410.00,3445.00,3410.00,3445.00,2000,6867500
2012-09-20,3425.00,3430.00,3400.00,3405.00,4000,13638500
2012-09-19,3490.00,3490.00,3425.00,3425.00,4000,13751500
2012-09-18,3400.00,3420.00,3400.00,3420.00,2400,8198000
2012-09-14,3375.00,3415.00,3355.00,3365.00,48200,162671000
2012-09-13,3420.00,3420.00,3390.00,3390.00,1500,5091000
2012-09-12,3360.00,3425.00,3360.00,3395.00,700,2376500
2012-09-11,3335.00,3350.00,3335.00,3350.00,3100,10375500
2012-09-10,3375.00,3375.00,3360.00,3360.00,1700,5718000
2012-09-07,3375.00,3430.00,3375.00,3395.00,3000,10192000
2012-09-06,3485.00,3485.00,3405.00,3405.00,2500,8631500
2012-09-05,3360.00,3440.00,3360.00,3440.00,2200,7544000
2012-09-04,3430.00,3430.00,3380.00,3390.00,3600,12236000
2012-09-03,3400.00,3485.00,3400.00,3420.00,4400,15071000
2012-08-31,3405.00,3480.00,3405.00,3425.00,1600,5501000
2012-08-30,3410.00,3455.00,3410.00,3440.00,4300,14757500
2012-08-29,3550.00,3560.00,3530.00,3530.00,900,3188000
2012-08-28,3600.00,3600.00,3530.00,3530.00,6000,21316000
2012-08-27,3550.00,3565.00,3550.00,3555.00,2000,7118000
2012-08-24,3555.00,3595.00,3555.00,3565.00,600,2141000
2012-08-23,3600.00,3600.00,3585.00,3585.00,1600,5740000
2012-08-22,3590.00,3615.00,3580.00,3615.00,2400,8648500
2012-08-21,3545.00,3550.00,3545.00,3550.00,1700,6034000
2012-08-20,3460.00,3460.00,3400.00,3455.00,1600,5522500
2012-08-17,3530.00,3540.00,3475.00,3475.00,7300,25447500
2012-08-16,3560.00,3600.00,3525.00,3525.00,7500,26814000
2012-08-15,3500.00,3545.00,3500.00,3545.00,1600,5645000
2012-08-14,3460.00,3510.00,3460.00,3510.00,2600,9098500
2012-08-13,3365.00,3445.00,3365.00,3445.00,2400,8203500
2012-08-10,3410.00,3410.00,3380.00,3395.00,2600,8822500
2012-08-09,3380.00,3390.00,3345.00,3390.00,9000,30490500
2012-08-08,3375.00,3375.00,3370.00,3375.00,3600,12147000
2012-08-07,3265.00,3365.00,3265.00,3365.00,1300,4343500
2012-08-06,3340.00,3390.00,3335.00,3335.00,3100,10356000
2012-08-03,3360.00,3360.00,3335.00,3335.00,2800,9350000
2012-08-02,3310.00,3385.00,3310.00,3360.00,9600,32246000
2012-08-01,3325.00,3370.00,3305.00,3310.00,3200,10656000
2012-07-31,3315.00,3340.00,3315.00,3330.00,4000,13319000
2012-07-30,3240.00,3365.00,3240.00,3365.00,5200,17459000
2012-07-27,3295.00,3295.00,3240.00,3240.00,1300,4221500
2012-07-26,3290.00,3290.00,3245.00,3260.00,4700,15328500
2012-07-25,3340.00,3360.00,3285.00,3285.00,3700,12291000
2012-07-24,3295.00,3315.00,3295.00,3315.00,2200,7289000
2012-07-23,3255.00,3315.00,3255.00,3285.00,12300,40448500
2012-07-20,3320.00,3325.00,3285.00,3285.00,2600,8596000
2012-07-19,3355.00,3375.00,3350.00,3350.00,3800,12750000
2012-07-18,3360.00,3360.00,3335.00,3355.00,3300,11069000
2012-07-17,3265.00,3310.00,3265.00,3295.00,700,2304500
2012-07-13,3245.00,3295.00,3245.00,3270.00,3100,10141500
2012-07-12,,,,,0,0
2012-07-11,3245.00,3255.00,3220.00,3245.00,2600,8448500
2012-07-10,3280.00,3290.00,3255.00,3255.00,2000,6526500
2012-07-09,3135.00,3250.00,3135.00,3240.00,1900,6127500
2012-07-06,3210.00,3240.00,3170.00,3170.00,3000,9582500
2012-07-05,3285.00,3285.00,3230.00,3230.00,1000,3241000
2012-07-04,3310.00,3310.00,3310.00,3310.00,1900,6289000
2012-07-03,3250.00,3305.00,3250.00,3305.00,4400,14399000
2012-07-02,3285.00,3285.00,3195.00,3215.00,4300,13851000
2012-06-29,3210.00,3265.00,3210.00,3260.00,7500,24365000
2012-06-28,3155.00,3220.00,3155.00,3210.00,1900,6072500
2012-06-27,3195.00,3225.00,3190.00,3225.00,9900,31870000
2012-06-26,3120.00,3195.00,3120.00,3160.00,12700,40112500
2012-06-25,3165.00,3165.00,3105.00,3110.00,2300,7165500
2012-06-22,3125.00,3165.00,3125.00,3150.00,1500,4724500
2012-06-21,3100.00,3115.00,3100.00,3115.00,1900,5911000
2012-06-20,3010.00,3110.00,3010.00,3050.00,2900,8845500
2012-06-19,2851.00,2987.00,2851.00,2957.00,1200,3516300
2012-06-18,2940.00,2960.00,2893.00,2894.00,3400,9957800
2012-06-15,2898.00,2898.00,2879.00,2890.00,2600,7513200
2012-06-14,2831.00,2880.00,2831.00,2880.00,1800,5132800
2012-06-13,2859.00,2865.00,2854.00,2865.00,800,2287300
2012-06-12,2875.00,2875.00,2862.00,2865.00,8700,24924400
2012-06-11,2835.00,2898.00,2835.00,2875.00,6100,17538300
2012-06-08,2949.00,2949.00,2850.00,2885.00,59800,176053700
2012-06-07,2843.00,2936.00,2843.00,2936.00,5400,15797900
2012-06-06,2857.00,2857.00,2853.00,2853.00,5200,14836000
2012-06-05,2858.00,2858.00,2818.00,2854.00,700,1995400
2012-06-04,2799.00,2828.00,2790.00,2828.00,3900,10986800
2012-06-01,2821.00,2844.00,2821.00,2840.00,6100,17303800
2012-05-31,2790.00,2826.00,2790.00,2820.00,2800,7872000
2012-05-30,2831.00,2831.00,2806.00,2823.00,4800,13496000
2012-05-29,2832.00,2845.00,2821.00,2841.00,2900,8230300
2012-05-28,2840.00,2873.00,2840.00,2873.00,5400,15429400
2012-05-25,2853.00,2877.00,2832.00,2877.00,5100,14562500
2012-05-24,2862.00,2886.00,2850.00,2852.00,6800,19401200
2012-05-23,2878.00,2905.00,2878.00,2891.00,13100,37908800
2012-05-22,2963.00,2963.00,2898.00,2906.00,4300,12569100
2012-05-21,2955.00,2979.00,2955.00,2963.00,3100,9175400
2012-05-18,2950.00,2950.00,2933.00,2941.00,10200,29966300
2012-05-17,2980.00,2988.00,2944.00,2956.00,4700,13934100
2012-05-16,2965.00,2991.00,2965.00,2973.00,6400,19037200
2012-05-15,2910.00,2974.00,2903.00,2959.00,6400,18862300
2012-05-14,2953.00,2971.00,2945.00,2960.00,6100,18040200
2012-05-11,2981.00,3015.00,2936.00,2936.00,12200,36136600
2012-05-10,2985.00,3020.00,2985.00,3015.00,2000,6013000
2012-05-09,3090.00,3095.00,3045.00,3055.00,21300,65306000
2012-05-08,3400.00,3400.00,3360.00,3360.00,1800,6070500
2012-05-07,3310.00,3385.00,3310.00,3355.00,5600,18729500
2012-05-02,3370.00,3390.00,3350.00,3380.00,1100,3713500
2012-05-01,3385.00,3385.00,3340.00,3345.00,1700,5726000
2012-04-27,3385.00,3385.00,3335.00,3350.00,8700,29187500
2012-04-26,3350.00,3355.00,3350.00,3355.00,500,1676500
2012-04-25,3325.00,3350.00,3300.00,3325.00,2300,7651500
2012-04-24,3305.00,3330.00,3300.00,3315.00,5000,16542000
2012-04-23,3335.00,3340.00,3325.00,3325.00,1100,3665000
2012-04-20,3340.00,3350.00,3335.00,3335.00,5000,16731000
2012-04-19,3340.00,3340.00,3320.00,3335.00,3900,13009000
2012-04-18,3325.00,3395.00,3325.00,3360.00,4500,15117000
2012-04-17,3400.00,3400.00,3305.00,3350.00,2200,7369500
2012-04-16,3325.00,3335.00,3295.00,3335.00,5600,18558000
2012-04-13,3360.00,3370.00,3350.00,3370.00,3300,11079500
2012-04-12,3430.00,3430.00,3360.00,3360.00,5600,18938000
2012-04-11,3430.00,3430.00,3375.00,3375.00,5200,17587000
2012-04-10,3435.00,3445.00,3390.00,3435.00,4000,13713000
2012-04-09,3385.00,3415.00,3365.00,3365.00,7800,26364000
2012-04-06,3390.00,3410.00,3380.00,3385.00,14800,50163500
2012-04-05,3430.00,3495.00,3415.00,3420.00,2300,7923500
2012-04-04,3535.00,3535.00,3500.00,3500.00,5600,19663000
2012-04-03,3545.00,3550.00,3520.00,3530.00,3800,13422000
2012-04-02,3550.00,3645.00,3525.00,3545.00,22700,81069500
2012-03-30,3565.00,3565.00,3480.00,3530.00,4500,15919500
2012-03-29,3500.00,3525.00,3465.00,3510.00,6600,23125000
2012-03-28,3570.00,3570.00,3455.00,3490.00,10100,35305500
2012-03-27,3515.00,3640.00,3495.00,3640.00,14100,50831500
2012-03-26,3430.00,3465.00,3430.00,3465.00,13500,46772000
2012-03-23,3420.00,3420.00,3415.00,3415.00,3800,12978000
2012-03-22,3380.00,3425.00,3380.00,3425.00,3900,13318500
2012-03-21,3380.00,3400.00,3360.00,3390.00,9700,32905500
2012-03-19,3375.00,3375.00,3375.00,3375.00,1000,3375000
2012-03-16,3405.00,3430.00,3365.00,3385.00,5900,19953000
2012-03-15,3350.00,3385.00,3345.00,3375.00,4400,14816000
2012-03-14,3385.00,3385.00,3310.00,3310.00,7500,24933000
2012-03-13,3385.00,3385.00,3330.00,3330.00,3200,10702000
2012-03-12,3385.00,3390.00,3350.00,3350.00,2400,8077500
2012-03-09,3400.00,3435.00,3385.00,3405.00,82200,279478500
2012-03-08,3395.00,3410.00,3380.00,3380.00,6900,23366000
2012-03-07,3305.00,3385.00,3305.00,3385.00,7500,25297500
2012-03-06,3290.00,3300.00,3280.00,3300.00,4400,14494000
2012-03-05,3270.00,3275.00,3250.00,3250.00,3800,12369500
2012-03-02,3260.00,3275.00,3245.00,3245.00,3900,12692000
2012-03-01,3205.00,3225.00,3205.00,3215.00,6100,19616500
2012-02-29,3240.00,3255.00,3200.00,3200.00,6400,20555000
2012-02-28,3205.00,3240.00,3195.00,3195.00,9200,29456000
2012-02-27,3170.00,3195.00,3165.00,3195.00,5000,15957000
2012-02-24,3200.00,3235.00,3150.00,3150.00,8500,27042000
2012-02-23,3180.00,3195.00,3180.00,3190.00,6000,19123500
2012-02-22,3140.00,3165.00,3140.00,3165.00,6000,18935000
2012-02-21,3120.00,3135.00,3100.00,3135.00,5200,16209000
2012-02-20,3165.00,3165.00,3115.00,3115.00,1800,5639000
2012-02-17,3140.00,3145.00,3135.00,3135.00,4200,13185000
2012-02-16,3125.00,3160.00,3100.00,3105.00,6600,20555500
2012-02-15,3195.00,3200.00,3175.00,3180.00,9000,28637500
2012-02-14,3160.00,3195.00,3160.00,3195.00,12300,39172000
2012-02-13,3130.00,3145.00,3115.00,3145.00,1900,5954500
2012-02-10,3105.00,3115.00,3085.00,3110.00,3200,9932500
2012-02-09,3065.00,3085.00,3065.00,3080.00,4000,12298000
2012-02-08,3105.00,3105.00,3070.00,3085.00,11300,34833000
2012-02-07,3100.00,3100.00,3075.00,3075.00,6300,19397500
2012-02-06,3105.00,3110.00,3095.00,3095.00,2000,6202500
2012-02-03,3165.00,3165.00,3105.00,3105.00,2700,8481000
2012-02-02,3170.00,3170.00,3160.00,3160.00,3300,10430500
2012-02-01,3160.00,3175.00,3130.00,3135.00,3300,10375500
2012-01-31,3140.00,3140.00,3100.00,3100.00,2000,6243000
2012-01-30,3090.00,3135.00,3090.00,3135.00,3800,11903000
2012-01-27,3090.00,3125.00,3085.00,3095.00,3500,10861500
2012-01-26,3075.00,3100.00,3030.00,3070.00,9500,29118000
2012-01-25,3140.00,3140.00,3065.00,3065.00,10400,32143500
2012-01-24,3150.00,3165.00,3115.00,3115.00,2000,6265000
2012-01-23,3155.00,3155.00,3105.00,3120.00,3300,10324000
2012-01-20,3195.00,3195.00,3160.00,3180.00,6100,19388500
2012-01-19,3155.00,3160.00,3145.00,3160.00,6100,19268000
2012-01-18,3140.00,3225.00,3130.00,3165.00,6200,19720500
2012-01-17,3160.00,3160.00,3140.00,3140.00,500,1572500
2012-01-16,3155.00,3155.00,3135.00,3145.00,2500,7868000
2012-01-13,3180.00,3185.00,3150.00,3155.00,2400,7584000
2012-01-12,3180.00,3180.00,3140.00,3150.00,2300,7261000
2012-01-11,3210.00,3210.00,3160.00,3170.00,1800,5714500
2012-01-10,3205.00,3235.00,3190.00,3190.00,1900,6093500
2012-01-06,3180.00,3180.00,3130.00,3135.00,4100,12994500
2012-01-05,3195.00,3195.00,3135.00,3135.00,6800,21479500
2012-01-04,3205.00,3205.00,3190.00,3205.00,4300,13757500
