日付,始値,高値,安値,終値,出来高,売買代金
2009-10-05,3240.00,3250.00,3130.00,3140.00,6000,19026000
2009-10-02,3260.00,3260.00,3200.00,3230.00,4100,13270000
2009-10-01,3270.00,3310.00,3270.00,3300.00,5700,18745000
2009-09-30,3200.00,3290.00,3200.00,3290.00,13300,43518000
2009-09-29,3250.00,3250.00,3200.00,3220.00,4900,15796000
2009-09-28,3240.00,3280.00,3220.00,3280.00,8300,27113000
2009-09-25,3290.00,3290.00,3200.00,3240.00,19600,63828000
2009-09-24,3270.00,3300.00,3260.00,3300.00,22900,75171000
2009-09-18,3310.00,3330.00,3250.00,3270.00,17900,58489000
2009-09-17,3310.00,3310.00,3240.00,3310.00,32500,106346000
2009-09-16,3240.00,3310.00,3240.00,3270.00,5100,16728000
2009-09-15,3180.00,3270.00,3180.00,3230.00,8600,27741000
2009-09-14,3170.00,3180.00,3130.00,3160.00,4600,14564000
2009-09-11,3130.00,3170.00,3130.00,3140.00,58200,182228000
2009-09-10,3160.00,3160.00,3140.00,3150.00,2800,8827000
2009-09-09,3130.00,3170.00,3130.00,3150.00,6500,20464000
2009-09-08,3130.00,3140.00,3110.00,3120.00,3100,9697000
2009-09-07,3200.00,3200.00,3140.00,3140.00,2400,7590000
2009-09-04,3170.00,3220.00,3170.00,3170.00,9700,30977000
2009-09-03,3180.00,3190.00,3180.00,3180.00,1900,6043000
2009-09-02,3140.00,3190.00,3110.00,3180.00,7700,24390000
2009-09-01,3150.00,3180.00,3140.00,3180.00,2400,7600000
2009-08-31,3110.00,3180.00,3110.00,3150.00,3900,12294000
2009-08-28,3100.00,3120.00,3080.00,3100.00,3700,11474000
2009-08-27,3040.00,3070.00,3040.00,3070.00,3300,10092000
2009-08-26,3030.00,3060.00,3030.00,3060.00,11000,33456000
2009-08-25,3000.00,3020.00,3000.00,3000.00,2000,6012000
2009-08-24,2985.00,3010.00,2985.00,3000.00,4200,12585000
2009-08-21,2930.00,2990.00,2930.00,2985.00,18600,55242000
2009-08-20,2920.00,2945.00,2920.00,2930.00,2200,6448500
2009-08-19,2905.00,2930.00,2900.00,2900.00,16600,48396500
2009-08-18,2885.00,2900.00,2885.00,2900.00,700,2025500
2009-08-17,2935.00,2935.00,2900.00,2900.00,1300,3776000
2009-08-14,2910.00,2935.00,2910.00,2925.00,10100,29443500
2009-08-13,2920.00,2945.00,2885.00,2885.00,2700,7828500
2009-08-12,2945.00,2945.00,2920.00,2940.00,7800,22858000
2009-08-11,2885.00,2915.00,2875.00,2915.00,4400,12703000
2009-08-10,2905.00,2930.00,2870.00,2890.00,2800,8103500
2009-08-07,2930.00,2930.00,2860.00,2890.00,5300,15371000
2009-08-06,2940.00,2940.00,2925.00,2930.00,1500,4397000
2009-08-05,2980.00,2980.00,2940.00,2960.00,3400,10051000
2009-08-04,2955.00,2980.00,2945.00,2950.00,2200,6493500
2009-08-03,2960.00,2965.00,2955.00,2955.00,3500,10355000
2009-07-31,2930.00,2935.00,2895.00,2935.00,3400,9900500
2009-07-30,2910.00,2910.00,2900.00,2900.00,1100,3195000
2009-07-29,2930.00,2930.00,2920.00,2920.00,300,878000
2009-07-28,2950.00,2950.00,2930.00,2935.00,1900,5574500
2009-07-27,3000.00,3000.00,2955.00,2955.00,2200,6527000
2009-07-24,2980.00,2980.00,2925.00,2960.00,2800,8264000
2009-07-23,2960.00,2960.00,2930.00,2930.00,3200,9419000
2009-07-22,2990.00,3030.00,2990.00,3010.00,5000,15006500
2009-07-21,2960.00,3000.00,2960.00,3000.00,2400,7132000
2009-07-17,2845.00,2955.00,2845.00,2950.00,8000,23431000
2009-07-16,2815.00,2900.00,2815.00,2900.00,5100,14745500
2009-07-15,2805.00,2850.00,2800.00,2800.00,3800,10667500
2009-07-14,2875.00,2915.00,2795.00,2830.00,12200,34328500
2009-07-13,2945.00,2955.00,2880.00,2885.00,5300,15519500
2009-07-10,2965.00,2965.00,2915.00,2940.00,11400,33731000
2009-07-09,2995.00,2995.00,2905.00,2970.00,2400,7048500
2009-07-08,2930.00,3000.00,2890.00,3000.00,3600,10710500
2009-07-07,2910.00,3010.00,2910.00,3010.00,4900,14552500
2009-07-06,2875.00,2955.00,2875.00,2950.00,5100,14858500
2009-07-03,2880.00,2915.00,2870.00,2915.00,2500,7215000
2009-07-02,2950.00,2950.00,2910.00,2920.00,5300,15540500
2009-07-01,2880.00,2970.00,2880.00,2950.00,4900,14300000
2009-06-30,2885.00,2920.00,2860.00,2920.00,5600,16288000
2009-06-29,2900.00,2900.00,2850.00,2860.00,8100,23377000
2009-06-26,2910.00,2910.00,2880.00,2890.00,4500,13034000
2009-06-25,2910.00,2915.00,2875.00,2880.00,5200,15067000
2009-06-24,2910.00,2910.00,2895.00,2895.00,6300,18274500
2009-06-23,2905.00,2905.00,2865.00,2870.00,4700,13546000
2009-06-22,2925.00,2930.00,2870.00,2870.00,7800,22683000
2009-06-19,2915.00,2930.00,2905.00,2915.00,3800,11072000
2009-06-18,2850.00,2875.00,2850.00,2875.00,2200,6301500
2009-06-17,2850.00,2890.00,2850.00,2890.00,4600,13178000
2009-06-16,2850.00,2875.00,2830.00,2830.00,6200,17701500
2009-06-15,2885.00,2885.00,2855.00,2875.00,8500,24389000
2009-06-12,2900.00,2920.00,2890.00,2895.00,61100,177207000
2009-06-11,2925.00,2935.00,2895.00,2895.00,6200,18060500
2009-06-10,2920.00,2935.00,2920.00,2920.00,1700,4973500
2009-06-09,2925.00,2925.00,2910.00,2910.00,3100,9035500
2009-06-08,2970.00,2970.00,2920.00,2920.00,2600,7636000
2009-06-05,2890.00,2960.00,2890.00,2945.00,4900,14380000
2009-06-04,2900.00,2940.00,2885.00,2890.00,7300,21152500
2009-06-03,3000.00,3000.00,2870.00,2870.00,22900,67145000
2009-06-02,2840.00,2900.00,2740.00,2890.00,10800,30448500
2009-06-01,2885.00,2885.00,2820.00,2835.00,5100,14501000
2009-05-29,2880.00,2905.00,2880.00,2880.00,5100,14739000
2009-05-28,2905.00,2905.00,2880.00,2885.00,7700,22244500
2009-05-27,2920.00,2920.00,2880.00,2880.00,3800,11010500
2009-05-26,2945.00,2945.00,2880.00,2885.00,10100,29400000
2009-05-25,2915.00,2945.00,2905.00,2915.00,7200,21029500
2009-05-22,2870.00,2900.00,2855.00,2890.00,8700,24998000
2009-05-21,2925.00,2925.00,2890.00,2905.00,8500,24755500
2009-05-20,2965.00,2970.00,2895.00,2895.00,5300,15648000
2009-05-19,2905.00,2905.00,2880.00,2885.00,5100,14743000
2009-05-18,2885.00,2915.00,2885.00,2890.00,3100,8979000
2009-05-15,2930.00,2930.00,2890.00,2915.00,10700,31174500
2009-05-14,2930.00,2940.00,2900.00,2920.00,14000,40851000
2009-05-13,2980.00,3040.00,2910.00,2960.00,44000,130547500
2009-05-12,2790.00,2885.00,2790.00,2820.00,42900,122311500
2009-05-11,2750.00,2820.00,2740.00,2820.00,20900,57666000
2009-05-08,2705.00,2775.00,2705.00,2775.00,8000,22033000
2009-05-07,2695.00,2715.00,2675.00,2685.00,4200,11291500
2009-05-01,2780.00,2780.00,2660.00,2675.00,5400,14471500
2009-04-30,2800.00,2805.00,2785.00,2785.00,6700,18732500
2009-04-28,2770.00,2795.00,2720.00,2730.00,10300,28204000
2009-04-27,2765.00,2805.00,2765.00,2805.00,5300,14729500
2009-04-24,2770.00,2785.00,2760.00,2775.00,14400,39941000
2009-04-23,2795.00,2820.00,2730.00,2790.00,17700,49003000
2009-04-22,2775.00,2810.00,2775.00,2805.00,30200,84344000
2009-04-21,2760.00,2845.00,2720.00,2815.00,29900,83984500
2009-04-20,2770.00,2820.00,2770.00,2800.00,34000,95109000
2009-04-17,2880.00,2880.00,2690.00,2730.00,18100,50066500
2009-04-16,2895.00,2965.00,2755.00,2890.00,39000,112054500
2009-04-15,2530.00,2615.00,2530.00,2615.00,22500,58333000
2009-04-14,2530.00,2535.00,2480.00,2530.00,12000,30191000
2009-04-13,2580.00,2580.00,2505.00,2510.00,4100,10379000
2009-04-10,2645.00,2645.00,2565.00,2580.00,8300,21595000
2009-04-09,2630.00,2635.00,2615.00,2615.00,4500,11804000
2009-04-08,2665.00,2665.00,2600.00,2625.00,5600,14681000
2009-04-07,2640.00,2655.00,2600.00,2645.00,11400,29862500
2009-04-06,2670.00,2670.00,2590.00,2605.00,6400,16847500
2009-04-03,2690.00,2690.00,2605.00,2635.00,8000,21179500
2009-04-02,2685.00,2735.00,2675.00,2730.00,6900,18749500
2009-04-01,2725.00,2745.00,2685.00,2685.00,3700,10024500
2009-03-31,2735.00,2745.00,2670.00,2710.00,10000,27187500
2009-03-30,2750.00,2790.00,2680.00,2680.00,7000,19035500
2009-03-27,2770.00,2790.00,2750.00,2750.00,12100,33400000
2009-03-26,2705.00,2770.00,2705.00,2770.00,4800,13179000
2009-03-25,2660.00,2745.00,2660.00,2730.00,17900,48470500
2009-03-24,2620.00,2685.00,2615.00,2685.00,19300,50951000
2009-03-23,2575.00,2625.00,2565.00,2620.00,12000,31188000
2009-03-19,2625.00,2665.00,2565.00,2580.00,5500,14347000
2009-03-18,2645.00,2685.00,2620.00,2620.00,9200,24326000
2009-03-17,2685.00,2685.00,2635.00,2680.00,13400,35751500
2009-03-16,2725.00,2825.00,2630.00,2650.00,15700,42571500
2009-03-13,2740.00,2810.00,2690.00,2710.00,105200,288184500
2009-03-12,2745.00,2800.00,2745.00,2780.00,17000,46850500
2009-03-11,2770.00,2830.00,2755.00,2785.00,5600,15644500
2009-03-10,2715.00,2730.00,2680.00,2690.00,7700,20809500
2009-03-09,2805.00,2820.00,2755.00,2755.00,5100,14170500
2009-03-06,2750.00,2845.00,2745.00,2845.00,18100,50108500
2009-03-05,2740.00,2860.00,2740.00,2835.00,7500,21020000
2009-03-04,2630.00,2720.00,2630.00,2700.00,2100,5621500
2009-03-03,2665.00,2685.00,2635.00,2650.00,3100,8241500
2009-03-02,2695.00,2725.00,2650.00,2725.00,9300,25135000
2009-02-27,2705.00,2740.00,2650.00,2700.00,3100,8358000
2009-02-26,2685.00,2705.00,2675.00,2700.00,8900,23995000
2009-02-25,2775.00,2775.00,2660.00,2685.00,3500,9418500
2009-02-24,2760.00,2775.00,2730.00,2745.00,2500,6872000
2009-02-23,2725.00,2790.00,2725.00,2790.00,4400,12171500
2009-02-20,2750.00,2775.00,2715.00,2720.00,6800,18680500
2009-02-19,2750.00,2800.00,2750.00,2790.00,8900,24595000
2009-02-18,2760.00,2760.00,2730.00,2735.00,8500,23305500
2009-02-17,2750.00,2805.00,2750.00,2800.00,4800,13320000
2009-02-16,2800.00,2810.00,2770.00,2780.00,5500,15327500
2009-02-13,2720.00,2785.00,2720.00,2760.00,3600,9922500
2009-02-12,2630.00,2705.00,2625.00,2705.00,9400,25056000
2009-02-10,2700.00,2750.00,2700.00,2720.00,2400,6531500
2009-02-09,2730.00,2745.00,2700.00,2700.00,3100,8442000
2009-02-06,2690.00,2750.00,2670.00,2690.00,8000,21643500
2009-02-05,2720.00,2720.00,2640.00,2650.00,14400,38656000
2009-02-04,2740.00,2750.00,2695.00,2740.00,7100,19305000
2009-02-03,2785.00,2795.00,2720.00,2720.00,4100,11303500
2009-02-02,2860.00,2860.00,2805.00,2820.00,5900,16717500
2009-01-30,2860.00,2875.00,2845.00,2875.00,9700,27742000
2009-01-29,2865.00,2905.00,2825.00,2900.00,23800,68675000
2009-01-28,2905.00,2905.00,2800.00,2835.00,7200,20607500
2009-01-27,2905.00,2945.00,2870.00,2945.00,10000,29156500
2009-01-26,2755.00,2895.00,2755.00,2895.00,10100,28869000
2009-01-23,2810.00,2810.00,2760.00,2775.00,8400,23347500
2009-01-22,2745.00,2795.00,2745.00,2795.00,2200,6120000
2009-01-21,2780.00,2840.00,2690.00,2785.00,11000,30497000
2009-01-20,2700.00,2760.00,2695.00,2755.00,3500,9578500
2009-01-19,2780.00,2780.00,2695.00,2720.00,6700,18314000
2009-01-16,2765.00,2785.00,2725.00,2750.00,14700,40459500
2009-01-15,2605.00,2760.00,2605.00,2755.00,17500,47147500
2009-01-14,2635.00,2675.00,2635.00,2665.00,5900,15640000
2009-01-13,2640.00,2690.00,2610.00,2610.00,13200,35122000
2009-01-09,2605.00,2670.00,2605.00,2635.00,9600,25221500
2009-01-08,2585.00,2630.00,2585.00,2590.00,11200,29028500
2009-01-07,2635.00,2645.00,2580.00,2580.00,12000,31315000
2009-01-06,2710.00,2725.00,2650.00,2650.00,4500,12143000
2009-01-05,2755.00,2755.00,2700.00,2700.00,1100,2994500
