日付,始値,高値,安値,終値,出来高,売買代金
2014-09-12,6000.00,6020.00,5950.00,5990.00,205400,1231287000
2014-09-11,6080.00,6160.00,6000.00,6020.00,291900,1768767000
2014-09-10,5860.00,6030.00,5860.00,6020.00,252400,1509089000
2014-09-09,5910.00,5930.00,5790.00,5810.00,250700,1464007000
2014-09-08,5910.00,5920.00,5840.00,5890.00,135800,798188000
2014-09-05,6010.00,6010.00,5880.00,5910.00,182400,1081556000
2014-09-04,6000.00,6070.00,5960.00,5960.00,225500,1350655000
2014-09-03,6080.00,6110.00,5950.00,5980.00,304700,1827219000
2014-09-02,6110.00,6160.00,6080.00,6090.00,216300,1321778000
2014-09-01,6000.00,6090.00,6000.00,6080.00,126300,765811000
2014-08-29,6040.00,6140.00,5990.00,6000.00,386400,2329603000
2014-08-28,6110.00,6170.00,6080.00,6110.00,210100,1285158000
2014-08-27,6140.00,6220.00,6110.00,6130.00,235600,1447190000
2014-08-26,6180.00,6220.00,6170.00,6180.00,116200,719560000
2014-08-25,6230.00,6240.00,6180.00,6190.00,137900,856110000
2014-08-22,6290.00,6290.00,6230.00,6230.00,163300,1020238000
2014-08-21,6230.00,6270.00,6230.00,6270.00,90900,568574000
2014-08-20,6190.00,6270.00,6180.00,6240.00,129500,808154000
2014-08-19,6230.00,6240.00,6140.00,6210.00,233400,1450049000
2014-08-18,6190.00,6230.00,6150.00,6190.00,268000,1660360000
2014-08-15,6300.00,6300.00,6180.00,6190.00,312100,1944132000
2014-08-14,6410.00,6440.00,6270.00,6360.00,255300,1619928000
2014-08-13,6180.00,6290.00,6120.00,6280.00,162300,1011345000
2014-08-12,6280.00,6290.00,6190.00,6240.00,240000,1496683000
2014-08-11,6170.00,6220.00,6140.00,6200.00,307500,1898620000
2014-08-08,5940.00,6160.00,5940.00,6090.00,705900,4270821000
2014-08-07,5960.00,6060.00,5850.00,5920.00,735200,4362646000
2014-08-06,5870.00,5960.00,5770.00,5860.00,703800,4120999000
2014-08-05,6250.00,6400.00,6250.00,6290.00,354300,2234967000
2014-08-04,6020.00,6290.00,6010.00,6270.00,282300,1750111000
2014-08-01,6010.00,6130.00,6010.00,6090.00,157900,961024000
2014-07-31,6110.00,6130.00,6070.00,6080.00,115000,700578000
2014-07-30,6090.00,6090.00,6040.00,6080.00,111000,673946000
2014-07-29,6040.00,6130.00,6040.00,6100.00,114700,698906000
2014-07-28,6020.00,6040.00,5990.00,6040.00,107400,646779000
2014-07-25,5870.00,6020.00,5870.00,6010.00,250600,1491110000
2014-07-24,5910.00,5950.00,5840.00,5870.00,230200,1357422000
2014-07-23,6020.00,6050.00,5950.00,5990.00,141000,844024000
2014-07-22,6050.00,6100.00,6000.00,6020.00,152700,922372000
2014-07-18,6040.00,6150.00,6000.00,6020.00,207000,1253711000
2014-07-17,6040.00,6090.00,6010.00,6080.00,211600,1282547000
2014-07-16,5990.00,6060.00,5960.00,6010.00,219900,1322147000
2014-07-15,5930.00,5940.00,5870.00,5900.00,86200,508463000
2014-07-14,5790.00,5910.00,5780.00,5900.00,145400,853429000
2014-07-11,5740.00,5820.00,5720.00,5780.00,209700,1211260000
2014-07-10,5830.00,5850.00,5780.00,5790.00,150300,873117000
2014-07-09,5760.00,5850.00,5760.00,5810.00,157500,916077000
2014-07-08,5840.00,5860.00,5790.00,5800.00,266400,1550238000
2014-07-07,5850.00,5850.00,5760.00,5780.00,254000,1471421000
2014-07-04,5800.00,5830.00,5780.00,5820.00,142100,825329000
2014-07-03,5830.00,5830.00,5730.00,5730.00,93000,535817000
2014-07-02,5780.00,5820.00,5760.00,5780.00,170500,985849000
2014-07-01,5710.00,5800.00,5690.00,5770.00,187600,1080435000
2014-06-30,5680.00,5710.00,5640.00,5700.00,151200,859004000
2014-06-27,5730.00,5730.00,5630.00,5690.00,269100,1528966000
2014-06-26,5700.00,5730.00,5670.00,5680.00,119400,679724000
2014-06-25,5660.00,5730.00,5640.00,5690.00,230700,1312776000
2014-06-24,5570.00,5720.00,5570.00,5670.00,249300,1412398000
2014-06-23,5610.00,5610.00,5520.00,5560.00,231600,1286681000
2014-06-20,5500.00,5620.00,5490.00,5610.00,355200,1979950000
2014-06-19,5500.00,5530.00,5460.00,5500.00,264700,1453570000
2014-06-18,5480.00,5510.00,5450.00,5480.00,223100,1223295000
2014-06-17,5520.00,5560.00,5460.00,5510.00,285200,1571282000
2014-06-16,5520.00,5600.00,5500.00,5530.00,255900,1417832000
2014-06-13,5500.00,5550.00,5470.00,5530.00,454800,2504309000
2014-06-12,5550.00,5620.00,5510.00,5580.00,280200,1560487000
2014-06-11,5570.00,5580.00,5500.00,5530.00,309000,1709475000
2014-06-10,5630.00,5650.00,5580.00,5600.00,217200,1217770000
2014-06-09,5650.00,5680.00,5630.00,5660.00,166900,943684000
2014-06-06,5660.00,5690.00,5560.00,5620.00,521600,2927941000
2014-06-05,5930.00,6000.00,5730.00,5780.00,461900,2689559000
2014-06-04,5890.00,5930.00,5830.00,5930.00,559400,3291021000
2014-06-03,5710.00,6010.00,5710.00,5950.00,820800,4854144000
2014-06-02,5590.00,5640.00,5530.00,5620.00,293700,1640531000
2014-05-30,5410.00,5540.00,5400.00,5480.00,490200,2687506000
2014-05-29,5600.00,5630.00,5530.00,5540.00,261900,1458321000
2014-05-28,5590.00,5610.00,5540.00,5580.00,194800,1087287000
2014-05-27,5570.00,5590.00,5510.00,5560.00,314500,1748402000
2014-05-26,5610.00,5680.00,5530.00,5570.00,375700,2097952000
2014-05-23,5430.00,5540.00,5430.00,5510.00,440400,2421720000
2014-05-22,5370.00,5390.00,5260.00,5370.00,319100,1704999000
2014-05-21,5330.00,5380.00,5280.00,5370.00,378400,2020179000
2014-05-20,5360.00,5360.00,5280.00,5280.00,387400,2057629000
2014-05-19,5240.00,5460.00,5240.00,5320.00,370800,1978844000
2014-05-16,5200.00,5270.00,5120.00,5200.00,401700,2083618000
2014-05-15,5140.00,5300.00,5130.00,5220.00,540400,2814512000
2014-05-14,4940.00,5140.00,4925.00,5140.00,795700,4025117500
2014-05-13,4730.00,4745.00,4620.00,4640.00,223200,1041444500
2014-05-12,4705.00,4745.00,4625.00,4635.00,258300,1204577000
2014-05-09,4665.00,4800.00,4635.00,4745.00,282400,1341382500
2014-05-08,4675.00,4710.00,4650.00,4660.00,120600,563746000
2014-05-07,4555.00,4675.00,4550.00,4645.00,415700,1923751000
2014-05-02,4600.00,4625.00,4590.00,4610.00,138500,637907500
2014-05-01,4580.00,4650.00,4575.00,4645.00,147800,683344000
2014-04-30,4530.00,4570.00,4510.00,4560.00,159400,724907500
2014-04-28,4575.00,4585.00,4500.00,4515.00,124100,561470500
2014-04-25,4515.00,4630.00,4495.00,4610.00,224900,1032849000
2014-04-24,4570.00,4580.00,4485.00,4495.00,286900,1295113500
2014-04-23,4580.00,4595.00,4540.00,4580.00,165800,757557500
2014-04-22,4640.00,4645.00,4560.00,4575.00,125300,575742500
2014-04-21,4650.00,4675.00,4595.00,4595.00,124900,577323500
2014-04-18,4645.00,4660.00,4615.00,4655.00,143100,663852000
2014-04-17,4675.00,4705.00,4615.00,4625.00,271600,1261485500
2014-04-16,4665.00,4705.00,4615.00,4705.00,191000,892830000
2014-04-15,4610.00,4660.00,4560.00,4615.00,239500,1104811500
2014-04-14,4565.00,4625.00,4555.00,4580.00,129900,597076000
2014-04-11,4600.00,4640.00,4565.00,4600.00,191300,881815500
2014-04-10,4745.00,4770.00,4680.00,4685.00,230000,1085856000
2014-04-09,4685.00,4780.00,4635.00,4675.00,518100,2434136500
2014-04-08,4775.00,4845.00,4700.00,4715.00,794300,3787737000
2014-04-07,4750.00,4855.00,4730.00,4780.00,1023300,4891042500
2014-04-04,4555.00,4620.00,4530.00,4610.00,277500,1270873500
2014-04-03,4550.00,4595.00,4530.00,4560.00,343700,1566854000
2014-04-02,4560.00,4570.00,4510.00,4520.00,215700,977967000
2014-04-01,4580.00,4595.00,4515.00,4550.00,218600,993806000
2014-03-31,4535.00,4590.00,4505.00,4580.00,262500,1192001000
2014-03-28,4515.00,4550.00,4440.00,4540.00,286700,1290928000
2014-03-27,4440.00,4595.00,4410.00,4585.00,650200,2938166500
2014-03-26,4455.00,4490.00,4350.00,4385.00,460000,2021486000
2014-03-25,4555.00,4560.00,4460.00,4480.00,296000,1331177500
2014-03-24,4545.00,4635.00,4535.00,4580.00,259600,1189574000
2014-03-20,4570.00,4580.00,4435.00,4475.00,203200,909992500
2014-03-19,4535.00,4585.00,4520.00,4530.00,145500,661681000
2014-03-18,4485.00,4555.00,4445.00,4495.00,183300,824643000
2014-03-17,4465.00,4560.00,4435.00,4450.00,238100,1069213500
2014-03-14,4615.00,4620.00,4450.00,4460.00,341600,1551647000
2014-03-13,4685.00,4720.00,4650.00,4685.00,138700,650328500
2014-03-12,4740.00,4750.00,4655.00,4655.00,127900,598337500
2014-03-11,4790.00,4795.00,4730.00,4785.00,190100,906645500
2014-03-10,4725.00,4775.00,4695.00,4770.00,273900,1301194500
2014-03-07,4700.00,4735.00,4670.00,4725.00,166000,783495000
2014-03-06,4660.00,4675.00,4610.00,4665.00,186600,867529000
2014-03-05,4730.00,4730.00,4610.00,4615.00,226000,1049803500
2014-03-04,4595.00,4705.00,4555.00,4675.00,163700,763594500
2014-03-03,4710.00,4720.00,4585.00,4615.00,165000,763305500
2014-02-28,4745.00,4770.00,4695.00,4755.00,359200,1701300500
2014-02-27,4710.00,4750.00,4655.00,4705.00,290500,1370076000
2014-02-26,4670.00,4730.00,4650.00,4695.00,169400,796443000
2014-02-25,4700.00,4720.00,4655.00,4710.00,221600,1040709000
2014-02-24,4670.00,4710.00,4570.00,4650.00,258900,1200060000
2014-02-21,4645.00,4700.00,4590.00,4675.00,285200,1330237000
2014-02-20,4640.00,4670.00,4540.00,4595.00,334300,1539781000
2014-02-19,4595.00,4675.00,4530.00,4635.00,386800,1789508500
2014-02-18,4435.00,4550.00,4430.00,4540.00,433000,1946870500
2014-02-17,4440.00,4465.00,4375.00,4425.00,305100,1348789000
2014-02-14,4440.00,4490.00,4350.00,4405.00,378300,1665913000
2014-02-13,4450.00,4470.00,4405.00,4440.00,405300,1797651000
2014-02-12,4345.00,4450.00,4305.00,4400.00,526100,2314081000
2014-02-10,4285.00,4310.00,4230.00,4295.00,385200,1649047500
2014-02-07,4270.00,4300.00,4170.00,4200.00,451900,1902653000
2014-02-06,4285.00,4305.00,4230.00,4235.00,369700,1576179500
2014-02-05,4300.00,4465.00,4270.00,4320.00,963600,4216252500
2014-02-04,4200.00,4210.00,4065.00,4065.00,442100,1815711000
2014-02-03,4375.00,4375.00,4235.00,4235.00,278500,1194695500
2014-01-31,4360.00,4375.00,4275.00,4330.00,508600,2195582500
2014-01-30,4460.00,4470.00,4325.00,4350.00,394400,1721944000
2014-01-29,4515.00,4545.00,4485.00,4530.00,258600,1167998500
2014-01-28,4440.00,4515.00,4430.00,4430.00,285600,1274326500
2014-01-27,4480.00,4495.00,4425.00,4425.00,278000,1237564500
2014-01-24,4600.00,4670.00,4545.00,4590.00,323000,1485977500
2014-01-23,4765.00,4785.00,4640.00,4650.00,456500,2144300500
2014-01-22,4800.00,4800.00,4740.00,4780.00,278800,1329761000
2014-01-21,4845.00,4880.00,4790.00,4790.00,176500,851358000
2014-01-20,4865.00,4880.00,4820.00,4840.00,134200,650526500
2014-01-17,4855.00,4910.00,4825.00,4875.00,170000,830139500
2014-01-16,4860.00,4915.00,4850.00,4870.00,147300,719508000
2014-01-15,4805.00,4865.00,4795.00,4860.00,290700,1404766000
2014-01-14,4820.00,4850.00,4770.00,4780.00,305300,1466780500
2014-01-10,4770.00,4925.00,4755.00,4910.00,355200,1728606000
2014-01-09,4820.00,4830.00,4770.00,4820.00,176000,845402000
2014-01-08,4835.00,4845.00,4775.00,4805.00,306900,1472107000
2014-01-07,4850.00,4900.00,4800.00,4810.00,306200,1479296000
2014-01-06,4905.00,4935.00,4855.00,4920.00,200200,981740000
